EVTNAME6112;Рекруты стекаются под знамена;Les recrues se multiplient;Rekruten strцmen zu den Standarten;;Los reclutas escuchan la llamada;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC6112;Наша система рекрутских наборов доказала свою чрезвычайную полезность. Бедные и отчаянные, но патриотичные люди во множестве встают под наши знамена. Генералы довольны.;"Notre systиme de conscrits nationaux porte ses fruits ; les pauvres, les dйsespйrйs et mкme les patriotes se regroupent. Les gйnйraux sont satisfaits.";Unser nationales Wehrpflichtsystem stellt sich als дuЯerst erfolgreich heraus: Die Armen, die Verzweifelten und sogar die Patrioten strцmen zu unseren Farben. Die Generдle sind zufrieden.;Nuestro sistema de conscripciуn nacional estб siendo muy exitoso: los pobres, los desesperados, incluso los patriotas se congregan bajo la bandera. Los generales estбn muy complacidos.;;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA6112;Давайте отправим их в армию прямо сейчас;Enrфlons-les dans l’armйe.;Rein mit ihnen in die Armee.;;Que entren en el ejйrcito ya;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTB6112;Следует заглядывать немного вперед;Non, nous devons rйflйchir sur le long terme.;Nein, wir mьssen langfristig denken.;;No, en esto hemos de pensar a largo plazo;;;;;;;;;x;;;;;;;;;;;;;
EVTNAME6113;Рекруты не хотят идти в армию;Les nations ne veulent pas кtre conscrites.;Nationen mцchten nicht verpflichtet werden.;;Las naciones no quieren las levas;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC6113;Обычно наша система рекрутских наборов работает как хорошо отлаженная машина, но сейчас мы испытываем некоторые трудности: повсюду проходят бунты против набора, а рекрутеры подвергаются атакам.;Gйnйralement, notre systиme de conscrits fonctionne comme une machine bien huilйe, mais actuellement, notre recrutement se heurte а quelques problиmes de rйsistance, des йmeutes, des attaques contre les recrutants, des petits problиmes du genre.;Normalerweise funktioniert unser nationales Wehrpflichtsystem wie eine gut geцlte Maschine, momentan blдst uns bei der Rekrutierung jedoch stдrkerer Wind entgegen. Sie wissen schon, Aufstдnde, Angriffe auf Rekrutierungskommandos, unbedeutende Sachen dieser Art...;;Normalmente, el sistema de levas nacionales funciona como un mecanismo bien engrasado, pero ahora encontramos cierta resistencia al reclutamiento. Ya sabйis: revueltas, partidas de reclutamiento atacadas y problemillas por el estilo.;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA6113;Мы можем ненадолго уменьшить набор;Eh bien, je suis sыr que nous pouvons ralentir le recrutement sur le court terme.;Nun ja, ich bin der Ansicht, dass wir die Rekrutierung kurzfristig etwas herunterfahren kцnnen.;;Seguro que podemos decelerar el reclutamiento a corto plazo;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTB6113;Ха! Нам нужны солдаты, а не нытики;Bah, il me faut des soldats, pas des pleurnicheurs.;Egal, ich brauche Soldaten, keine Waschlappen.;;Bah, necesitamos soldados, no lloricas;;;;;;;;;x;;;;;;;;;;;;;
EVTNAME6114;Великая армия;Notre armйe n’est-elle pas grande ?;Ist unsere Armee nicht groЯartig?;;їNo es grandioso nuestro ejйrcito?;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC6114;Наша армия идет от победы к победе, и это благотворно сказывается на духе наших новобранцев и на их подготовке.;Notre grande armйe marche vers la victoire et les rйsultats s’en ressentent en termes d’entraоnement et de recrutement.;Unsere GroЯe Armee scheint unaufhцrlich von Sieg zu Sieg zu marschieren, und die dies scheint sich auf unsere Ausbildung und auf die Rekrutierung auszuwirken.;;Nuestro gran ejйrcito parece marchar siempre de victoria en victoria y, por a ello, el entrenamiento y el reclutamiento se ven beneficiados.;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA6114;Это просто фантастика!;C’est fantastique.;Das ist fantastisch.;;Es fantбstico;;;;;;;;;x;;;;;;;;;;;;;
EVTNAME6115;Наша армия не так уж и велика;Notre armйe n’est pas si grande;Unsere Armee ist nicht besonders groЯartig;;Nuestro ejйrcito no es tan grandioso;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC6115;Еще вчера наша армия вызывала зависть у всего мира, а теперь никто не может сказать о ней ничего хорошего. Мы не понимаем, как такое произошло, одно можно сказать: это крайне негативно скажется на рекрутских наборах.;Il y a peu encore, notre armйe faisait l’envie du monde entier, et voilа que cela a changй. Nous n’avons aucune idйe de la maniиre dont c’est arrivй, mais cela pourrait bien finir par avoir une incidence sur le recrutement.;Gerade noch hat die ganze Welt unsere Armee beneidet, jetzt hat niemand mehr etwas ьber sie zu sagen. Wir haben keine Ahnung, wie unsere groЯartige Armee derart absacken konnte, aber letztendlich kцnnte dies Auswirkungen auf die Rekrutierung haben.;;Antes nuestro ejйrcito era la envidia de todo el mundo. Ahora, nadie sabrнa decir nada bueno de йl. No sabemos cуmo ha podido degradarse asн, pero esto podrнa acabar afectando al reclutamiento.;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA6115;Новых рекрутов теперь будет получить труднее;Visiblement, le recrutement va кtre un peu plus difficile.;Sieht so aus, als ob das Rekrutieren etwas schwieriger werden wьrde...;;Parece que el reclutamiento serб un poco difнcil;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTB6115;Пришло время потрясти военное руководство;Il est temps de secouer l’йtablissement militaire.;Zeit, das etablierte Militдr etwas aufzumischen.;;Es hora de reorganizar el mando militar;;;;;;;;;x;;;;;;;;;;;;;
EVTNAME6116;Военные улучшения;Amйliorations militaires;Militдrverbesserungen;;Mejoras militares;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC6116;Наши офицеры изобретают все новые способы муштровать наших солдат, которые и без того отлично обучены. Кажется, это приведет к общему росту военной мысли в нашей стране.;Nos officiers expйrimentent de nouvelles maniиres d’instruire notre grande armйe. Et cela semble remonter le niveau global de la pensйe militaire de notre nation.;Unsere Offiziere versuchen, unsere bereits bestens ausgebildete Armee mit neuen Ausbildungsarten zu perfektionieren. Dies scheint die allgemeine Stufe militдrischen Gedankenguts in unserer Nation zu steigern.;;Nuestros oficiales estбn experimentando con nuevas maneras de instruir al ejйrcito, ya de por sн perfectamente preparado. Esto parece haber subido el nivel general del saber militar de nuestra naciуn.;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA6116;Мне нравятся военные мыслители;J’aime les penseurs militaires.;Ich mag militдrische Denker.;;Nos gustan los pensadores militares;;;;;;;;;x;;;;;;;;;;;;;
EVTNAME6117;Самодовольство военных;Complaisance militaire;Selbstgefдlliges Militдr;;Complacencia militar;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC6117;Наша великолепная армия, по мнению большинства влиятельных генералов, просто непобедима. Они объясняют недавние поражения плохой погодой или тем, что противник использовал подлую и недостойную тактику. Пока наши генералы не изменят своего мнения, улучшений в армии мы не добьемся.;Notre superbe armйe est, selon nos gйnйraux les plus influents, invincible. Les rйcentes dйfaites sont attribuйes aux conditions mйtйo ou aux lвches techniques de l’ennemi. En ce qui concerne nos gйnйraux, ils sont parfaits.;Unsere brillant ausgebildete Armee ist nach der Meinung unserer einflussreichsten Generдle unbesiegbar. Kьrzliche Niederlagen werden mit schlechtem Wetter begrьndet, oder damit, dass der Feind solch unmenschliche Mittel wie Taktik eingesetzt hat. Der Ansicht unserer Generalitдt nach kann unsere Armee nicht mehr besser werden - sie ist schon perfekt!;;Nuestro ejйrcito estб tan bien instruido que, en opiniуn de los generales mбs influyentes, es invencible. Cualquier derrota reciente se debe al tiempo o al uso por parte del enemigo de tбcticas inapropiadas. Por lo que respecta a nuestros generales, no hay forma de mejorar su perfecciуn.;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA6117;Непобедима... Мне нравится это слово;Invincible, j’aime зa.;Unglaublich, sowas hцre ich gerne.;;Invencible... nos gusta como suena;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTB6117;Думаю, правда может расстроить некоторых людей;Je pense que la vйritй pourrait gкner certaines personnes.;Die Wahrheit wьrde wahrscheinlich einige beunruhigen.;;La verdad va a molestar a algunos;;;;;;;;;x;;;;;;;;;;;;;
EVTNAME6118;Фортификационное усилие;Effort sur les fortifications.;Befestigungsbemьhungen;;A fortificar se ha dicho;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC6118;Наши инженеры в данный момент болтаются без дела. Тем не менее, они нашли провинцию без укреплений и взялись решить эту проблему.;Notre corps du gйnie n’a pas grand-chose а faire en ce moment, mais il a dйcouvert une province sans fortifications et a dйcidй de s’en occuper.;Unser Pionierkorps hat derzeit zu wenig Aufgaben, jedoch haben sie eine Provinz bar jeglicher Befestigungsanlagen gefunden und deren Befestigung eigenhдndig zur Chefsache gemacht.;;El cuerpo de ingenieros no tiene muchas cosas que hacer. Sin embargo, han encontrado que una provincia no tenнa fortificaciones y han decidido resolver el problema ellos mismos.;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA6118;Вот и молодцы;C’est trиs aimable de sa part.;Das ist sehr nett von ihnen.;;Es muy amable por su parte;;;;;;;;;x;;;;;;;;;;;;;
EVTNAME6119;Фортификационное расширение;Amйlioration des fortifications;Befestigungsverbesserung;;Mejora de fortificaciones;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC6119;Наши инженеры нашли слабую крепость и решили усилить ее.;Notre corps du gйnie a dйcouvert une petite fortification qui aurait bien besoin d’кtre amйliorйe.;Unser Pionierkorps hat eine kleinere Befestigungsanlage gefunden, der einige Verbesserungen nicht schaden wьrden.;;Nuestro cuerpo de ingenieros ha descubierto una fortificaciуn menor que mejorarse un poco.;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA6119;Мы всегда должны искать пути для улучшения;Nous devons systйmatiquement amйliorer ce qui peut l’кtre.;Verbesserung, immer und ьberall, muss unser oberstes Ziel sein.;;Siempre hemos de intentar mejorar todo lo posible;;;;;;;;;x;;;;;;;;;;;;;
EVTNAME6120;Занятые инженеры;Notre gйnie est occupй.;Unsere Pioniere sind beschдftigt.;;Nuestros ingenieros estбn ocupados;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC6120;Наши инженеры всегда ищут, чем бы себя занять. Сегодня они модернизировали фортификации в одной из наших провинций.;Notre corps du gйnie trouve toujours de quoi s’occuper. Aujourd’hui, il a amйliorй une fortification dans une de nos provinces.;Unser Pionierkorps findet immer Beschдftigungsmцglichkeiten. Heute haben sie eine Befestigungsanlage in einer unserer Provinzen aufgewertet.;;Nuestro cuerpo de ingenieros siempre estб buscando maneras de mantenerse ocupado. Hoy han mejorado una fortificaciуn en una de nuestras provincias.;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA6120;Мы довольны ими;Nous sommes satisfaits.;Wir sind zufrieden.;;Nos complace;;;;;;;;;x;;;;;;;;;;;;;
EVTNAME6121;Фортификационные работы;Travaux de fortification;Befestigungsarbeiten;;Obras de fortificaciуn;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC6121;Наши инженеры существенно усилили крепость в этой провинции. Теперь это серьезное препятствие на пути вражеских войск.;Notre gйnie a amйliorй une fortification pour en faire une importante barriиre contre les forces ennemies.;Unsere Pioniere haben eine Befestigungsanlage erweitert, die nun fьr feindliche Truppen ein ernstzunehmendes Hindernis darstellt.;;Nuestros ingenieros han mejorado una fortificaciуn y la han convertido en un gran obstбculo para las fuerzas enemigas.;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA6121;Будем надеяться, что кто-то попытается ее осадить;Espйrons que certains aient l’idйe de l’assiйger.;Hoffentlich versucht jemand, sie zu belagern.;;Esperemos que alguien intente asediarla;;;;;;;;;x;;;;;;;;;;;;;
